ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1789364934,5WZ7Qxg54wymdr2VTMrZJs9FgbWdXrCthoNKRTKLytP5,9oDEVhq1FizQezuetSgwj93oWBfA9JB1dhAeN1CKLBRC,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789364958,5xyYF8aaSYKLLchXCxsDQG4vz6fHKedYoQVeJAqAAk2q,H1s876q3H1jF1ngERrYP914SMBMuSbFx9CUuC5A67g1v,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789364983,CjvGc9hq7TFMnDvwufgEHU5TrfexKbXchcoqaatQuweY,3cPb7GbaieyuQK15PT3XfArTM4F2sieHJtwee7V8FCyc,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789365007,EyXCSXEagwLUhnDPJUSBLmfajKonF6tzbe4SNZTvpump,AwhmtfPicgZDY8PcyDhxaJ34WbB6Qcj89m42LykRv21B,1000,2,1,1,5032.44,1255.41,1,1,5032.44,2026-09-14T05:25:28Z,2026-09-14T05:30:01Z
1789365032,GWT4g1RLJm1C9rLs1HPMpFaG96A57A6SksvApKJZdwuG,DyPVftiVxbng88vWSeS6v1CU3gYnRCPm3efrefuPwYhR,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789365056,HEFhhy7qzmfv2rtUfG8VLL4ioXfqePApzzzspzzDpump,G6pVQH9y4KxsbvJaqEN5CcUpCJBnQ6VeRrvEjWdK98Kh,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789365081,wGsttVwt1NxEzcQyA4RhZ95JdKLd5XXdM6Txg2mpump,BttrpfyCJ7QqhYNB6o8hFwSQvoLS16impJq8MnGtHxb,1000,1,1,0,214977.81,0.0,1,0,214977.81,2026-09-14T05:43:59Z,2026-09-14T05:43:59Z
1789365093,3UXV8g2fqQ1NN75KqP3tYMngencsH7j5i9g4i3pVccNb,Gy21pSwf28P5URvxbzhd1GjwLuTn4vsnHMWNQcdg5Pqb,1000,95,29,66,52230.07,109570.04,21,41,4754.94,2026-09-14T02:02:09Z,2026-09-14T05:48:13Z
1789365105,4nwgUaxYMdZAPbv1pqyLbgZwEKHpSuMryC8ETY5BNgrM,3UmFDwVKfFMUyBbuC3nps6pV4kt2tjEur4QQxRrewyT1,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789365118,9hUNuDzJRuXNqWTaJtQSHQfNtD3sk4pLKU9T3N3TSTNK,Bvosm6downkX6bkAgvmw6U3rnkJGiprXPSRCb3px3fS4,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789365130,CY9Jrp9Tz5FPN9QJ5oN7HSJdQNxQFA9mVS2jKBh4pump,9V6fsUtC9MfRSRa8cZ6BiM9zZ92gybduyVtMBU66D4Ns,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789365142,G6cPkL2RoKTpYNAKR1uCuEjGiobsahv9uCdJr9Vfrvxm,7QV5e2JJW9FwCxsHg6MS59nF2totyjn7P4XuR9QxA9mc,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789365154,2TPW7dfrE7bUDVsybRg7fFqNbKQVGydZhpqAEVWJyXBV,Ca78hfcEcSsPLvDzGCUwBRz6RWcvfAjbpZevfE2eAA5W,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789365166,5eTAyryWdbko9KANenNVnsxhweYtrk3LmWEtYsHPPjrs,4DFLDMrjKvsFjja8XdrJTvDkABNSqt2F4ngbpFdFDiCZ,1000,0,0,0,0.0,0.0,0,0,0.0,,
