ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1789410341,4qxeVz5JTsVuvejwAe2o8DFcuchKvwNjaqz1c5ubEAFo,GpvQrihdd3AvFTFBYFjrsZsXt9aqNsuojdKR6VYEuuE8,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789410365,5LF3TJGAsmu3Jze1xA19WK2DQ4y8Mt8smXL9348Dpump,AnbupfugVkbsSEpvTXww5SSmR6b7n6AQ9i9SYzwzdwP1,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789410395,74jumDBySAWXYL8zLz2qnYwuTTgCDLzN6ouR1Gq63Rpy,DVo1VKjRFEJHV1mSZFgKCEuN1UdKM9aRwUYVLvCh4Zx5,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789410420,7YkVB7wohCf51NFWMWY2h6FHpJsYa8VZVDvAczx8pump,2p7SwekMNiYM8qdSeZR3Fk2Pcqi3Pe4ZNsHjhN39mT3t,1000,7,5,2,7496.31,3055.19,4,2,2991.46,2026-09-14T15:04:11Z,2026-09-14T17:51:16Z
1789410444,8VJ9ksmzQbVnz8dzT9ggzo3WuXtxnurBqLAvLGFGSTNK,C371GYu6eMZf4KCkrzPdwoSDQy1tGeQYUqeeJnpyu5KQ,1000,3,1,2,1023.72,3647.42,1,1,1023.72,2026-09-14T17:53:41Z,2026-09-14T18:00:30Z
1789410469,DemN5N4frwggrxjnLeuasKBovoVUhyKFPhG5cHGZpump,H59JYnM5GiG4vRKeNoVWLvtekk6kK4Yqaan3UUnYabo7,1000,10,8,2,12036.07,2689.74,7,2,2041.83,2026-09-14T18:12:42Z,2026-09-14T18:19:48Z
1789410493,FYtKr4q1wzKPmTRK5KsjYUDb7Bdd15MiQURBx6UadfX8,DMHGBYtA8ZDqGQ8JgWnMbvUMA1VuRne4zDQxk62kHWX3,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789410518,FZ9BqVmfANPMMD6DogBmkn9uXBPqivNhr1Gu1awGgprS,6m9xuF92rqh3i2sMMPuXZNwG4EDZPpawJF83VP5FCQgK,1000,24,11,13,14239.68,18125.27,10,11,1931.61,2026-09-14T17:44:19Z,2026-09-14T18:11:54Z
1789410543,HrZh7koZFedTSHng4bVmhULwejpmVdSKUYxaf2N5im1b,3ymDaFRGWYGY4jD1AX1GPAhsd6m5MNwSA5cUm35wpqg8,1000,138,64,74,97381.21,161431.69,44,58,4995.0,2026-09-14T17:28:10Z,2026-09-14T18:27:46Z
1789410567,J6AzegrwPyA8ti3Q6qvByEqM4r3E77A62xSdGZ7Xpump,HDFepMMnneaeo8SpsFsJ1bUTHupCF2AwAyQbeQpukCW8,1000,4,1,3,9959.41,3718.33,1,3,9959.41,2026-09-14T17:23:50Z,2026-09-14T18:19:30Z
1789410579,2KEzbZXsDkTvbs48SXCc7X4Kk5nBvtxp3hf7eph12MTb,8HWjmcH4btNjdQ45XVKtChzQA2tyY29tubVYkuueD1Tq,1000,1,1,0,1006.81,0.0,1,0,1006.81,2026-09-14T15:20:07Z,2026-09-14T15:20:07Z
1789410591,68urznny8wNqT8UooJej923vFJvxZujdmdmr4jwhFypf,GuKpDC7KdyMxnMN3NdVhJD7FuBBJvuFxMc492azd12To,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789410604,83CC2cufFWPQHzkB8gcpYawPwrvMXazoXDE9CEMWpump,8fTtV2jAVWbWSiTBc1N9ABsBp1mQwnmyvu78M5thTZ3i,1000,9,5,4,5520.65,4566.56,5,4,1285.02,2026-09-14T14:57:44Z,2026-09-14T16:39:25Z
1789410616,AqzBW1qUWchjuyAGodh7wSGCsQKNVzstWoK1Jk7zbUQU,7pcMmBteqr1xZX9Qmwn7WgoSGFNWF8HWGMhbdGe5AaeT,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789410628,EkuEyFrJ3pkr26gKTBdVndHwzZiCLSdaK5VVdosyZB7Q,GRN6AJ5nqmyyKdBnFY8nJADpMVEqoFf94MmsnsryVcwo,1000,0,0,0,0.0,0.0,0,0,0.0,,
1789410640,Ev5GAuTCnN8RUEmWQkaLRtRP5rosEmKEerq6Wsxxpump,oan1fo2QfX6atNMA3hr6rcSDMdjRo5saGdw2rrkeNHn,1000,0,0,0,0.0,0.0,0,0,0.0,,
