ts,token,islem_ts,tur,cuzdan,usd,tx
1790401680,3Ugvzc5xPZsFjgyQHKh7Pj5MMvUnPG2gpYdvQTk8pump,2026-09-26T05:41:06Z,al,6Kin9TShz2oUAykzkHAxbBjuENyn6PaDDFEHZJocZn1U,2515.8,mAHSh4jzSD99SqxKT3KDzGRYcKsrm6NJ6o9mcX2N1yxkhynUDiWfFKuCTMuiti2ZSxx7zkZ224ESTxuJhm387EE
1790401680,3Ugvzc5xPZsFjgyQHKh7Pj5MMvUnPG2gpYdvQTk8pump,2026-09-26T05:41:06Z,al,FRKiHVf6Vcj17ccUozJUsBVn4E35virRy2cnn58LbKX7,2582.67,55dpBrG6y8Hy9gjMSixh7P7KEGH8Xxmj6sYXV4cD7vqowwufghY1bBV27co63kykzM3mBS5jmgmjWmPcigM3nbFn
1790401680,3Ugvzc5xPZsFjgyQHKh7Pj5MMvUnPG2gpYdvQTk8pump,2026-09-26T05:41:06Z,al,6hT5WcRqiRTfQEEWKre3x3Q1ZnbCRVU4Bem9E9Lon8qs,2564.73,4kHziv3VTafWG6vBsh8P5Et8bGKUC7xDBeX33BkZuKPmpTq7WjikwcW9TzChLyRBpn79u3ckWsde4fd4TACFNX7s
1790401680,3Ugvzc5xPZsFjgyQHKh7Pj5MMvUnPG2gpYdvQTk8pump,2026-09-26T05:41:06Z,al,D4JftgKS7pdtzJYnkgtDs4Y1xm8wLNiprCugbKxiZBUx,2559.55,3ALHmQ1pueHFi1Qwz21C5RNxZCFtAwGJehErBZnEv96ZJmwmXo6y4etisouxXGBAUwLVYF5GZgoKgXdxJDNqcCnq
1790401705,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T05:35:05Z,sat,vSAbJk1ikNgzNLRvkzKqCFQzZ86eP2KgCfRsP6zEQoi,5560.88,SJNcXw4MwvKofWEuY4BsmiCcrSwRapTiRQxumEZh98QQBU73C5iyPk37owazYTG2tMCLSxpJeYTqZQ4BuEHpCEC
1790401705,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T05:16:16Z,sat,9uk1qRrNkdLAvBZmJ8ko8FjkeUJbwW5ir2Guyn1Mb9KJ,3687.98,278wTtmGjVhcaieL7ptiZPXnKkBsRUu9Ano4ecsw1s3a9YdLWgeu66bCGeUtHD6JgWdbPHZ1UpVZGHiXWA5wChgs
1790401705,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T05:14:58Z,sat,DFZYHaTZiRFWo23q5NQZCBTxXGZi36ZwVNP62iyB2Vmj,3132.31,2ex4KeH1o2H4HpyRVRTKCgEM8jj948uwjUcXG5YirRhsTnVkhr7XvZ9Xqfa7UFFWNi9EiKbp5yMGAr7ao4oppcZE
1790401705,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T05:14:32Z,sat,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,3935.48,43bc9WJAtXxVbYNWUZP4NkK3cWt9UbNRGNi457bpY4mo2wqkdjiZSYhuCm1ACzrGq8cYPnJm77QYd8YdTwE6nheG
1790401705,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T05:12:25Z,al,H3V6RRQgmdy9uScC9ShvBxQTZH9TrUfQhcKQsRJFtR2e,4179.44,dG62tsLf2JoV1xmDVZNBPtsUrVM7WJ1mdmSitzPmtjcessBSWbHfa4rZZu4D4Ehj42HsXMQwYXHoH2rkJdSWah3
1790401705,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T05:12:25Z,al,6VxZ8Hq1YNY7czzBiAXRGrtiCzUyEC7S2xv7CiLQyziu,3584.15,5kMuXxSbsFnDp8QxYV8yYWJkwd1J2NcqsEDkRqcsyMmejdAE25URsA52skZ1VPH897yriwRo7dT8Ss6W2ovbJ5MC
1790401705,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T04:12:31Z,sat,2HLxs7YvCtP1yu6XhesmrN9jLRZcAGmPLtbXAs7Dtgc8,3696.68,uk2DG1KHTgEXF87j1u9YZHoMQ5YxDXpuQ7SmCzYEUyC6sqiNoDBwnunBgmX4rbnd787VLD7yCrFyXSwAj4ttDUp
1790401705,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T03:59:29Z,sat,FHpcNSe6tb2n15bAdq4BkeYWGyZKFD7yLYrH92ng7wCT,3397.46,2ajhjWtiqNateGuuf2homAzjJAxmTtf7CXiYVnd8RWemgGFGxfgk62QaJzuLNY1KA1vSNVzdcjV2V5miNsZdHViB
1790401705,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T03:36:13Z,al,AVHR6Zedgq5qGPaAZYf9dfS4hHXed17NSh3t5ShNPkzA,4386.36,3qZdtW44L2MzSPU7L1iari4DN3y9e9JgvCKsX3HGPcYfvpRLAAkeXfBEYLW333rHR8W6LFPnmamsNpGSnVh69sXb
1790401705,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T03:34:13Z,sat,5B52w1ZW9tuwUduueP5J7HXz5AcGfruGoX6YoAudvyxG,2842.07,4z2ovci4rmqiQNWYAESRSk3AGpvJ6T1h8BbrtMh7xZ1tzYCxD9n71GTwN31Rdy3SHn1hUDnqMa9eCzwYQywWeFQ3
1790401705,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T03:32:09Z,al,FGK2FbJr9NZYs5ToFe8SZF5QQQPFhSN3KJZ1PepqGi9B,3097.95,5Kq3XvgxTiAe7terXctQgBfkz9twpTsym4TUjQqJU3g835shdNaCKSsx3PLwfwCk3JAb13cSn8wgvG4SQdyzzsTb
1790401705,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T03:30:45Z,al,ACdp8khnx1uzHcwHnwi7i9GhgH6bNiLmTkc6jQkr8zh5,3745.2,4QZrSwnQ9GBAQ39ry4Yzta7CCRmm6wiUZQJMsMqXDSvTRKzkKaVQ7Re5dfGSEZH43kUr1sS5C2xqe7tByDaBhgJr
1790401705,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T03:30:41Z,sat,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,2966.21,2Kd9gbLXEfsuYbHvNgjaQqANnEFjpd8s3QSJwPQs3vC2gvsuQFFvau5vX5kQ6YdTECuVjyibK3uqnbmzmVxfkGif
