ts,token,islem_ts,tur,cuzdan,usd,tx
1790416062,4nSGua5p19amJUzpV5cichfhyShztp8hXc531NMfBTE2,2026-09-26T09:42:56Z,al,Hkm9m53BVZsV3SRf23zzq6BVEpcsfz2M6Ucsa837Nzk7,4076.87,BCfPJxan62DSJjZ937cXR1VCb5UPTPnZUZN6iASMQnwWNLGY9sZyPpSma2hEGMgGADvCfuZ34nzDRhjjLZWZVjA
1790416172,4okRKDA3FmHLEZhTaefJean7JcYubujFYj7c19kLpump,2026-09-26T07:01:05Z,sat,4G9JAzftaydKjB2558MLnkYw175KMN6NGGgyxkeRuwwA,19956.53,DmzFCzSs1b9YqL7tzWqYDVcw587cgJSZJaA8wQmSbsbNpv3frcennoTwkyLbx6qjD6FoQcUVJc7GsxBBrbkdFZ1
1790416172,4okRKDA3FmHLEZhTaefJean7JcYubujFYj7c19kLpump,2026-09-26T06:48:53Z,al,6tzAKfHtQA4zLwgaXn97kU5C1dYsKcRy8XZhZUWmWU23,15491.04,3a6hiSgNkLnaxLBgwvB6gSoZX68ytm18e6hQ9UeoQjgyCq5Y2u4LLBPx4L63q8PYiozE9euMygWCtKooz9Zs69RM
1790416184,4qLLkjMktmxLdA7DdzLBxhP6PNwJd4aiuuLwKQKHpump,2026-09-26T07:08:56Z,sat,AsA76pjNLKd1Es7g9Uo9yzbGk2y3Vy5b26kd4gjXMefv,29832.08,4dNDoS8Pme8kbRQbN5HTgG6yLbVjM3WxowmE4Ec7HKtD8q3JhArNrJgoxjXq45yE6QMj6v4yqUXgu6TTu2KuhEQ4
1790416184,4qLLkjMktmxLdA7DdzLBxhP6PNwJd4aiuuLwKQKHpump,2026-09-26T06:59:26Z,sat,AsA76pjNLKd1Es7g9Uo9yzbGk2y3Vy5b26kd4gjXMefv,12034.08,V4kd9Df8euHKnvWe2L5K1jjRYUYrSvXtAWHaUbxfXRgxZ7U1GzH4simQKB3PdWZwvvaUG9XF7uoujS3j7KY9hoB
1790416184,4qLLkjMktmxLdA7DdzLBxhP6PNwJd4aiuuLwKQKHpump,2026-09-26T06:43:48Z,al,AsA76pjNLKd1Es7g9Uo9yzbGk2y3Vy5b26kd4gjXMefv,15251.56,2FvtkyfxYd4rtmBEGH3mC6gtAZMtp4BSp8NdsYwxDvPhvd7KXntwiehBGJHJbqGgxtHs6qrx27ZF35RrBQsS5WHk
1790416208,7iRw29LLSFG6wgCtv9tKumP7GSBKu1yupmXR7VwUpump,2026-09-26T06:36:30Z,al,2tA5HEHuBPyuiZuekQeuuR5QhE1gy7WacvGXp8wtDMbY,2574.37,56QpAsZkSPtTTGpsuTHJt68keN5YetfWBRnU5TeymsKYnSc7UhdXnVFRbe5gLSeHstjirJUJr9fA3s6raAyh71Sm
1790416208,7iRw29LLSFG6wgCtv9tKumP7GSBKu1yupmXR7VwUpump,2026-09-26T06:36:30Z,al,A47ZPSPYXDEVCddRBrFSshuTyzgyC3x88iUU6McWaMH3,2551.33,4wM4Mbu8ubZ653oGnu5pPF13BDLeZ1V15fyMcNyuczxZaX8hvVtE4qQw27oihXzjybFgcP5b2kyqnY64TgyNeJDQ
1790416208,7iRw29LLSFG6wgCtv9tKumP7GSBKu1yupmXR7VwUpump,2026-09-26T06:36:30Z,al,6kRL23Xh3W48axrEYQTBLGBncDVn66XhY6qPwTGqYJkg,2507.72,3tAvJC7T2r48Zu46qKdhubFvo6vTTRA4qjoJ6q6cpAKxut9ktV1z9DQwygPoARDQq3feuqw3fpnviDqNpBX7qdrz
1790416208,7iRw29LLSFG6wgCtv9tKumP7GSBKu1yupmXR7VwUpump,2026-09-26T06:36:30Z,al,HpUSRRusR7SsDgUGr1pj5fs3DrLQwEcYZLAh5QF4Asdg,2556.49,2BAA89cYRaZcDNdtsb2WuPTUHV8fM8UrMySx4Zw6HR9anvfdivHR7t5RpEDHyCBFsTnHxmXbJLekShf4kwKB6xf2
1790416245,Bwzt3RwBURLDA2WBkj1TS8BEwMEZbqoeiwugZTM5pump,2026-09-26T06:53:20Z,sat,9uVgdXCDdhQwkhc4b1kgvsiw5PyXTpH3P3ax5M47c33H,33256.25,JvER7QyMqm5116orekADYNv5nzekLDqcLNeHLHW23NDMhoq8uZQYy3JMGsRG72M4QeJ82iVBbsjb5oZrtXV2dgs
1790416245,Bwzt3RwBURLDA2WBkj1TS8BEwMEZbqoeiwugZTM5pump,2026-09-26T06:40:34Z,al,9uVgdXCDdhQwkhc4b1kgvsiw5PyXTpH3P3ax5M47c33H,17601.95,JEQn1mCYY41oCiMhZq9wrwttRvan1M6WddX95SsEz9GkjY8wDWJogyfXVCNMzB4drr5bse9KCi57ASX6umRU8ZK
1790416294,J3XreXPxhdQENpToUihgzrggF4kr9ofnUvjgaNcWpump,2026-09-26T06:52:22Z,sat,Ge8ztT6Vv4MUQpHuQd732uQjFgGFaqDnAx4i5ymnfCBs,2637.32,5eF33vBPbecdt3zxPdh6PubQ85v4qfFvb81bZAcux2Ya5ZRGfG2aGdnsKfi3zZZHgr2P52T9jxHgjgP6QQ77B2TL
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T07:06:21Z,sat,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,3611.48,47CThnAzVQcMrRdc7T3AKKHXRQgfmzXpwZu1wvj8heECVWjaz82A8Wgc6He88EbPWrSovYZRaBPSi97jaFJMnasb
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T07:06:03Z,sat,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,7223.04,61PyuyNvU8mNvKBst9k6pH7C3uNNrFMMWndepisMqfTSZNn7LKL8Axaz2AP1tLdmjUE95UVPqDvazZ4PeUmiCWuj
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T07:03:48Z,al,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,5237.36,xaBMQzv7qz3vvqAhejyDSr1NuBf8tmjNsuyDu8cVpByx1BcLf4obkUUdHGJksBT29nFzDpCPYH6TuXmwRoMYBk6
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T07:03:35Z,sat,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,18037.93,5EW79aCx4Cm3qfaoj41NnXQXbVsmMQdkLiMwU24325pfjpdEFQNRVkfeL79TFX4iMfhu5ETpK6GdMLnREaSAwHsF
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T07:01:07Z,sat,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,6608.43,3PXxyafsLd2xVbJucsFPzrDYyTNdQYZmRiFjtnZZK3xLRuab5kPXgkPh6qsk3kmcbQYbbnpuvzV2tBVuoHyANsEt
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T07:00:06Z,sat,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,7930.0,3v1YDTjRtwXK9Xi8suwNUNNmoph8Bm3UWdSsCBDwLnfm3uEPwqn362doqTyE6cVVZ8Q9yyHFYUNaHUzJLLcpPSJf
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:59:48Z,sat,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,6608.51,2FjG7EurZb9PcjAfYEWu5zjnDqRmqqmt3NArBTBkVqhcmGcmwtoNddtBjpUPHTPBZ7WLp8Dhx5BcaBDsZEMDZWG8
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:57:38Z,al,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,6557.82,5kXNsZV4FSJGThsPoWBqVW6DDtqxiRPwQ3vaC7MYchELwYnL4ufGKqWFarFZkEDvxxYjbX37bmfcKt97s3GzN9Pq
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:57:23Z,sat,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,6610.19,45a6duB5Hdb6Y5VPANmCrZF8wL7aDPAYsGbNRHh2kHgnGN8NQFT6TXijQYnZrQufv95NotkzfYpyGt96B5Pb2i2A
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:57:15Z,sat,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,4846.93,5de1GBD1y3a8rEkN7M8EQyFgiX1EJ2BPoYcJNtNWKtgAH1cuGqyhMSJ8tAKfw544oXGsQbhYiJQnrn1UuD9rLx29
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:52:55Z,al,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,3938.98,5zB3CUL856LLM5j4hCYkaQNxnm7tuTT1t3yzyn7R4thjgnAHUASRT2XE19jQaZ9QGLtdzuedh6odaUxD1EgpJhvi
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:52:43Z,al,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,6563.81,2DJB5a5CCwbaEj2Q7ChJ8vXBce9bfhdmeJYhWnB4Uduqoi1kQshjgNPvNtUarufVu968DNZRhXZXB3v7KjsF5SUk
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:48:47Z,al,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,3938.21,4mWRnSdadVHzrB1AKQ8JPf6ygk5ivFtFSgKLuUnvvHRZVBKVaVm1QXjBmGGGaaBA3ASBntmMVuHF7jSVR2iLCWvf
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:48:38Z,al,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,7868.62,51Fe5qiGti9ZUeakG1w3bGkCTGQtC5jyT1h2bSyScy3xCdHRAKB5vdbLn7DmLXXTY7Z3uqtDBSDipnDFncpD29b
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:48:30Z,sat,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,7943.23,3rByRsx2H8XoXB2pYRmirwWb9bhAs9swXG8Vg53jtNYgyysw1cQ6RM7jAEKdexwXF4FrKMicPF7sgt28J41cBFPJ
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:48:19Z,sat,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,7948.11,28mbPhzGuVnuaXdGJRuhHdTgiJa1qkSz5ZvV6MLBDE3jnteZvovh2yP6E4iXumTXrxbfSn3oHiRAVdYyAq4AW9Zx
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:48:11Z,al,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,6563.68,4cA3DDWbi3gqARhV9M9gfNBaRBRpqwDmhXRmo15LekvP36JZ5dZKa5ZwMqLtz3qu3nM7T9LPMroZ1A9xMrVrJiNJ
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:48:02Z,sat,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,6617.71,4AQajJ57GC1CQpCLSo5xozEWWHNtu2J1Bb3saG7sdxQz1NftLoosYDEvW3FEh4Y9PpisAspM3XXwq2JQhEQFL8aT
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:47:13Z,al,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,6560.4,4FXwaNZj9ea5ksNfaMd7gakRQ1ZfSBDW6z1Q485FFuqfYvhDE3jytK2xx5oho1VE9K9opxivxUQhxmnZ9RXFkqNo
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:47:07Z,sat,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,6616.03,3k6oKMntrE9GwLXcLLtXBqLu1v3MgKKEmwTSnbrtNGHZRCcnokx9AYyjYKXZ91knhh7xXcMDw4uhv89ECdE3QZAj
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:45:12Z,al,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,2625.78,4mMFUvTJMtJTH1SYMGzypLkUeqWBdfUyFdfHsAzp76EeXRnrJpDptvs7KZisXPxouYzFXWFHknbjDWnmLJJcoaxh
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:45:07Z,sat,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,5412.78,UUcNGx334HkJBhtD4u56WdeDn1NpuGok6p1XE2cHqJvdhU6MYpCsbQmtcfDj2FGNjFF2apFGD4b8ho8LF7TTEHg
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:42:35Z,al,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,2624.88,2PJ5nDEDCwe51Zrs19V4qv14sLhpZbK2gxkE2gHjcZGsaPNEz9tkSQ5mkwRR4UqJPEYEtnw6iU8qymWPCzoLp3Wk
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:40:24Z,sat,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,2648.69,4yw4Jmwatd5vQqPixbdTZyBNUPTeft5KcfUcUYNodFLi4dMNuAnpFvXtN1atXhrQhYbBMxFn3QRZNqqAoMC47bUU
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:40:19Z,al,3ESfpG6aMLMuwQintpwu9kTQuKuV8E1YvKiaCsUzisgy,2624.81,66ziEZ5jaGk9eJeXdRsT35d4w4HVRvdfxuciYwprrhe2QsC5rwqgiAUT9U6LRzRWARPJ3TdYq7bKZY58ZM89Hyts
1790416306,Jd3whkBk8mNB8LLn3s8C6PKYZfKT8JNphrgmHc7pump,2026-09-26T06:37:15Z,al,ECbDc4Ywo5kz6tskKGo7XG6gKm4mwuE4ihs3BDKtnaBm,17722.79,2ziXhmXF793ZDv37kDfkkoWmZdHNtekZRF8vMqFRa87ULm9nK8jx35v4AkYi8tawYrgX4KgNBK51VYi6ksAAKczu
1790416330,dQdThfv9BEgAKyWHCfJjXzcSU5rzVpGow66ayqQpump,2026-09-26T06:56:04Z,sat,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,6829.48,VWhsuD1GoCSY7nmEhFW9vErWaHwAoQe2G8XoXSpDNEuRBZNS2T1LKo2SjkhXzop51qHYpxLk9YT1s7sXA4WhNDr
1790416330,dQdThfv9BEgAKyWHCfJjXzcSU5rzVpGow66ayqQpump,2026-09-26T06:55:55Z,sat,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,3473.51,4D1ptqFYcX6x9XgTHBx8w9vPnUuhrfuaK73obVLuSgLP2PsXRzYD9jatk6U9qKCm61o68TLv9N7xL3SQBire3j3j
1790416330,dQdThfv9BEgAKyWHCfJjXzcSU5rzVpGow66ayqQpump,2026-09-26T06:54:18Z,sat,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,5127.0,5Xyu4rJVm71C1Vqp7msXymvL6ksmQovxbk5knbnRkUypayXMCcxxHHTKFhuN7GExnySZ7Gzm2fZfxdbhBvs4nQAF
1790416330,dQdThfv9BEgAKyWHCfJjXzcSU5rzVpGow66ayqQpump,2026-09-26T06:53:08Z,al,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,2530.76,5C4trw2JUTLsjeEvyzaopMaaxQjdoFxGwpHoc83ozBBP5zJ4ZAWhrC4DGLh8wnwrvJZ9917vAokSc5v6cRkSNyT5
1790416330,dQdThfv9BEgAKyWHCfJjXzcSU5rzVpGow66ayqQpump,2026-09-26T06:52:36Z,al,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,4320.73,3FNy4Qm6wahtV6tPZbXer5vGKzCBLSo2Dc99vTF2ubnszbdEbCN24MnsFmW6JZR9UnJredEgE32c5Vo72oXAgoYc
1790416330,dQdThfv9BEgAKyWHCfJjXzcSU5rzVpGow66ayqQpump,2026-09-26T06:52:12Z,sat,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,11696.28,88GtWUE8k7EffKw4CqYUADTAtghBVUTvoJ1cGsp5vSPQt1VA1U17aQtR5UTrZXT79uSnpGtuJ6K2g2M3omkddox
1790416330,dQdThfv9BEgAKyWHCfJjXzcSU5rzVpGow66ayqQpump,2026-09-26T06:51:54Z,al,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,2780.11,xHYZF6VQ685TtwJVxMjohuPLCWk7ne9C3y5aW77cpt6aPxYhv1xL2KnGPN3FXX5YeS65G7ePQZiUsYtFX3NnAWK
1790416330,dQdThfv9BEgAKyWHCfJjXzcSU5rzVpGow66ayqQpump,2026-09-26T06:51:41Z,sat,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,7099.28,25ZCednLvNHmH28U1c1MSarCbE9S2v5miKoou2CBXF8A57w8zKcAENtAMVQ8rcvH59nqT7k3zwD5bfUaNsS5spHb
1790416330,dQdThfv9BEgAKyWHCfJjXzcSU5rzVpGow66ayqQpump,2026-09-26T06:48:49Z,sat,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,9088.95,nVAwej5ShH2vCD6hCfPYD3rjiEzHzzYVwQCxwgiLLXf2aMVdQKKKpHiyQ23dFc3osXb1Mfbvad4DCxbPN2iv7a4
1790416330,dQdThfv9BEgAKyWHCfJjXzcSU5rzVpGow66ayqQpump,2026-09-26T06:46:41Z,sat,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,2689.79,2UNAWcW4yvQ7Bq5iaa9jaejPod4KMVdMTEurcxyVjRKfd3FiuP6aWCbMGBJBcj2bHe45iSEqpzUN9kzCH1ka8LZF
1790416330,dQdThfv9BEgAKyWHCfJjXzcSU5rzVpGow66ayqQpump,2026-09-26T06:35:43Z,al,BRjVGhFnXZ7wKcvgHa35hJuzGi8eTmHWcouhfZQKuJZg,17498.23,4ipvv3MsUv8G5RxXCB8ySd3DRu2jM2W7hF7hoTdmWY1JLjAirz3xjtAXgh9riKfzhEHBSqX27ssHbuUtQuBhqnE2
1790416343,4AL1nAp9gnHygZVpjcWLaPFgLPcqDXAyKuRH25Bzpump,2026-09-26T03:20:57Z,al,FkQgwRhvXUPxSA4VMxzU5TdBc1MktUXVforuEanuKQjT,7815.78,4VsiRbFCZKnWrKRt4r2PSjkFvnxAjxjsb46xPKsANiKV3Y1A2ScVSYAwscFGQYhMCHzDfNnqkPsYWaJz7Uq8g1fa
1790416355,6E1ey7oZ8uVEKwC9ByQp8d5WfatRfmNuXFWHYBn6pump,2026-09-26T03:40:21Z,al,FnjuNqqe6xGzhP9MxCEyFPwFBcgXdeBLgEpBMwzkQ11D,3553.25,4WBNeUm3RsYnM2WQSqr6MyXXmBzQWx8TKvsFrjCSEBW1x1tLedCYEMzk6k5dDRbRTgPrZnmGQuzBBABXWF1aDg3p
