ts,token,islem_ts,tur,cuzdan,usd,tx
1790389327,AEUbt2MMUQZvrwnn4kSPfGXRZC4BBY1Az2hqPj7Fpump,2026-09-26T01:29:52Z,sat,orDmaprmrLZTWunpidtRrzj7M5h9rdM2np1wSN1RQZd,3998.75,45VdG2BrekjKWAgC7jXfmPzUp8gbnWG4rZGJfc47okYzJcQgx7TJEY8dKW7vAoN9PtwMk4Ye7qbFDhp7ccPJTr9y
1790389327,AEUbt2MMUQZvrwnn4kSPfGXRZC4BBY1Az2hqPj7Fpump,2026-09-26T01:29:28Z,al,2CQgjcdNEo7WtbQLpJTAVcC3Ga61pNvRDTgP5grzctFG,3008.41,3xwcJWHDmUmp8VLVLszkF9tvNDXaf3oasoWYyKJnEPfjHGyC7inhvVhihNUrmSccMeheTZCcL4xrJ9xGt2jsPF3J
1790389327,AEUbt2MMUQZvrwnn4kSPfGXRZC4BBY1Az2hqPj7Fpump,2026-09-26T01:29:28Z,al,DxM1hfY8FQ8dNGrucuJzhJcF8KRbjk8WBwrgKvQ9spPv,2963.74,2oSLjLF7QSKg2G4SCAQMpp166TZMZKDvRLWFyM7hgE4Lu2hz3DSivtCdYD7ZuPHUU2egbYFJAiCfc3zHgDTbukqV
1790389327,AEUbt2MMUQZvrwnn4kSPfGXRZC4BBY1Az2hqPj7Fpump,2026-09-26T01:29:13Z,al,BNahnx13rLru9zxuWNGBD7vVv1pGQXB11Q7qeTyupdWf,2980.58,3QvBDpGnhPjmjA8xdxrydnikPnDTveKuda1bS9t6AWzM5t8QQVkF5Sme9c64fU8TCctaQ7M3scjhxA52UHCXytgD
1790389377,DMNtou2ANqxevM4UngRzTdxVrRgfR1ZLzJyCT5sCpump,2026-09-26T02:08:15Z,al,4VQ2rq7inpQ3i6YmjLCM5jUcnGiDCSTKLmVhzV3xFd9Z,7542.29,2Uo6PXMtVtR4oZeY4EYC3LxZyfZrfC2K7ushsezGykMYjcuHUiNgSHRgKenYDcHBEtf5ZG6Bxzzd8B1VyXVMLdWs
1790389401,EySAZqTACaRmQHSJkUXc9wdZXybsZKht38fxvdePpump,2026-09-26T02:23:13Z,sat,3Hypfo1S5whY5tFk5Nm9ZRdCmeY6mw7GjebszV5FTKcL,5635.98,muRxqni6MMk2XGzroa9fmoDjugktPtndAGvDDXnwbUuW54YXM65AKAyYRTvp4dBJ65vmFskfs7P6kXsDBgnbGc5
1790389450,FHZjVnetL5QyenPh8x9Z8k8zik1BinnbuYhpu2s7vDJD,2026-09-26T02:21:56Z,al,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,3609.13,2f4YqghhoSKLw7pLTZF824Sgtbk3B4mSJZAxCRQGpXU42jRuZk9oBF4cmCcnnNY9QStGWXHda8RVptefLmX5p86J
1790389475,FrqT2n33PQY1JxUMUWFVTbG8LUFA7yKzKnnrNctcpump,2026-09-26T02:21:20Z,sat,7KvEcvjtRhAiMwUVi8W76DyMrXJYTRu3FqTRHBEErYLx,17057.63,5wnqYANVBhTqBzVSm3vRUoJ2ayGxTR3G8QLuEGxXJ9QnBu174AusY2Jtjr6r1C5r51ACfNZpRC6oyiB7Z6AQDbzk
1790389475,FrqT2n33PQY1JxUMUWFVTbG8LUFA7yKzKnnrNctcpump,2026-09-26T02:14:39Z,al,7KvEcvjtRhAiMwUVi8W76DyMrXJYTRu3FqTRHBEErYLx,15243.35,4twLH8fBk5jMFn7XkvsXCMoMoeP6iX47F95EVLbCQWoeBGx2kpGVE9THN9TyRJTLgmqsf6sazHXJuq5XsLmDuN9i
1790389500,3mK2nkpohvxfXEhWeKETjoeFfhFKFVqm51Swu6miChPe,2026-09-25T23:19:50Z,sat,CUHBzSPSaNS3tArEtM3maSV6pNdJhHJFYZpurPPK9P7H,2562.39,sdSFteUmtTVAzaqV7rittym9cKJRQUKfKX361TYbLQeaE4DecoSYBJXbsuu58HNZoStQxDoxdc31niTX4Py46NX
1790389524,7pax2o5X7aWSCYm3xfAeMvhB7aXdzdWzuA6yycuAoeoZ,2026-09-25T23:34:49Z,sat,7mUTnbeHJYknfn7DbNRh8YMeGkabqcaVqiTLA2MvT4yw,2880.66,5kacjiE6ZH8ycUqAFroXnPSg4YxX5FsBouFiBtqQGJ3YCwRbGbGXcfRKvjN8dQNvrCgXHrvtLVm3Yj5r41m1yuuj
1790389537,AJzWtzVh77uQxK1aLPt4STMtFnHVQKNkNPRA4ebfpump,2026-09-25T23:15:08Z,al,4Wfpa1QEUZWZKcAhbhyQtMwpCx1oU53NcKvMp6fGE6QA,7297.41,u2uNavMTSMn6koUT7LdbEexyHp76AWtM1jNZpQFgQJuQ6jpSfF3aDHbtzwUmND3mKjdrqZMVk9QFnCF19booV4U
1790389586,Erw6ZdK8pRpUWrvTo8maRLuDesHiqJgxnHxHLKjupump,2026-09-26T00:06:10Z,sat,4HQmLT2RYqhjxYu9ZkZsEpE8j5qWQ7n14XvacfPHvBgN,13073.31,2GzX3Hj2ZcQa2Qk1eLYRCNRiTVKHYWra87DgCGbyrDmFKRJLjFcR8HibFMTbFEQuXSLfzWXhN6EBLuHeaLaXnXqm
1790389586,Erw6ZdK8pRpUWrvTo8maRLuDesHiqJgxnHxHLKjupump,2026-09-25T23:41:58Z,sat,25dkytAbP4FkLLyoTBoorpLhPh7HTUAMzLzv915Hv78S,2946.3,vKinYAQf31wZ6RWKxdV1roWZPRneKDZDWi89NunGukyb2i9zL2g9ZUqt6ssV3JPZJ6QDJvj6JE7pHPfMWgyEmfT
1790389586,Erw6ZdK8pRpUWrvTo8maRLuDesHiqJgxnHxHLKjupump,2026-09-25T23:39:44Z,al,7mUTnbeHJYknfn7DbNRh8YMeGkabqcaVqiTLA2MvT4yw,2832.74,ZifF5pzgPpyiqmXozDLe1ePECGcNGdB4irigweQzkPLsngWVz2MntxxEG252SCwPdpaiE94mLE6Px2Ynm7FbXZY
1790389586,Erw6ZdK8pRpUWrvTo8maRLuDesHiqJgxnHxHLKjupump,2026-09-25T23:07:42Z,al,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,3689.86,3vp4Y66NBiADSgmDrnJYqNYAfBAojSaGmqqKtoqGv9jyriyfvsZ2jqNHtEga8R7G2S7kE4A4mWpxbHJd6KnbKZww
1790389586,Erw6ZdK8pRpUWrvTo8maRLuDesHiqJgxnHxHLKjupump,2026-09-25T22:35:32Z,al,CrbVL2Ujw6mepcGBjEfUwadzgHYtPuVMgpdE9br4rikC,2575.05,5Cbur5Ja29nCx7oPqTfiD2xUuunrdEfLiKsTwQVJAh18QoGd3HTgvUbp4uwsXkokZ4pbYdfenXEW6mKpxsGemuKK
1790389586,Erw6ZdK8pRpUWrvTo8maRLuDesHiqJgxnHxHLKjupump,2026-09-25T22:35:32Z,sat,BgCcJS9auVLa7LQkckdyr7juGHNhemeoDMb9XenwUKSA,2600.75,5ajgud3KHrwsGa5J5ahwnABUcDHiHvmXPoWP2zD2mYhHPNjto5tiN1aquYw1CZ75ZHbTEN3Cg7mXeAhDshKWqjMB
1790389586,Erw6ZdK8pRpUWrvTo8maRLuDesHiqJgxnHxHLKjupump,2026-09-25T22:35:32Z,sat,CHMwdc79XbNYxDNcW5vVKo1xf31xPbGh9H4AiMoysGQK,2921.43,p7VjXEHnxma7bJxwQWrpCCqf6RdVTuGy1TnEqo2kV1fKQfE1Q473JLomodHvujEZf3HPJVidxzLm3ySWUsYS7fu
1790389586,Erw6ZdK8pRpUWrvTo8maRLuDesHiqJgxnHxHLKjupump,2026-09-25T22:35:32Z,al,EP8QfomEDWwtRiTpP9hq2hRvQcj31htpfF5yk6voPMr1,2790.86,EckLQzhHP6odt67Wikgx1eHe1NwGFhodJALAjk2TSqoqkf1qAdrrXjssLW2KbSuUpbb9x3pxHxTF4SHiPwp8uyy
