ts,token,islem_ts,tur,cuzdan,usd,tx
1790412556,4GTsQHj7EDresJjnjg2fuH98cojtJdq4F8u4UpFipump,2026-09-26T07:38:18Z,al,BTmCme13XXrD3VLxXFChL9VnmicJ5PjkVUpAsjrooEYh,20041.72,5YGBDv1D8Ge8kkiXB9Mg7axoELNjAEJ9w6qVniqqGuARaZg9ipDBHye6gVtwhBrt7ULJBdQXpVgFisj8mCdP2F2N
1790412581,4v2JrrXUD9adB2uZcQ4HnFHVHah4US5JvQQpf69kWhb8,2026-09-26T08:04:24Z,sat,3SqHK8GdsJ8RQvU8hbj8ejJNa8sH4ekkTcUNEWiM1mHG,2530.26,3V2Pzsk5MvxAhmxEV7uHAcCAMNeTgQbbBd8Fbsugz1W5ckMZQ3wP3di5M93x5sV9YQDg9KvPViY5ooJBKXj1bDUm
1790412581,4v2JrrXUD9adB2uZcQ4HnFHVHah4US5JvQQpf69kWhb8,2026-09-26T07:28:32Z,sat,3SqHK8GdsJ8RQvU8hbj8ejJNa8sH4ekkTcUNEWiM1mHG,3459.69,3qqK3dsqJAWMvGq3UQQYPXjpKsGnGHamjDKSnwgDDhTxypgTHuPfrtasUeKD5xvZ1ctpN78NxQK98VpFJ8eo2SmV
1790412581,4v2JrrXUD9adB2uZcQ4HnFHVHah4US5JvQQpf69kWhb8,2026-09-26T07:17:40Z,al,3SqHK8GdsJ8RQvU8hbj8ejJNa8sH4ekkTcUNEWiM1mHG,9461.11,3kbfgtQvjDBPtkUwJB4c5CvTMcgwqBWygDmvcH2MheB6AbB7YpEXRk4hMU51euyeqZYF8rHfS92w2A9BW6iRdArd
1790412581,4v2JrrXUD9adB2uZcQ4HnFHVHah4US5JvQQpf69kWhb8,2026-09-26T06:04:39Z,sat,4PKZ8QgxgW5NdPQQTN79y1X2jQXRXdYpR9FX6mLAGyyZ,2895.86,5zQa13rkiCxgApoK9FUsAfhWaruTFPieuCdCa8MwPRaFTkP8rctZVt3n62gH3wKwQeCMPmqiQQ2MBUF4hC48ikRJ
1790412581,4v2JrrXUD9adB2uZcQ4HnFHVHah4US5JvQQpf69kWhb8,2026-09-26T06:01:30Z,al,GPb6pExhEmZ4va5pKBVLXMscidKeqqbt6T8zMjQT6LmQ,3456.7,HgeEHHkwUvoemUPFvy2xBH2sSKBr2ypH4NiCSD3XQfywmDkDQPw1YcNZLQvEtEGMUdGRxPjArTkLJrWSjqMfVJC
1790412629,8yoK9z8aRvBJ6q5RTi5VPBMowwNWaB6BTmzHzmXGLVRA,2026-09-26T08:33:38Z,al,HxYpHyqpUkJRerLLknEUHGqH3eZv3Px4ceEnm3xCqEZk,5437.24,25pibbhZeFWbnkTYrU7RbcmYnMytKrJHfHFUGCRaBacPeH7zn1yV4wYhkH2kwnmUehr9kSDxB5BSzzZtCuKUNioW
1790412678,3Ugvzc5xPZsFjgyQHKh7Pj5MMvUnPG2gpYdvQTk8pump,2026-09-26T05:41:06Z,al,6Kin9TShz2oUAykzkHAxbBjuENyn6PaDDFEHZJocZn1U,2515.8,mAHSh4jzSD99SqxKT3KDzGRYcKsrm6NJ6o9mcX2N1yxkhynUDiWfFKuCTMuiti2ZSxx7zkZ224ESTxuJhm387EE
1790412678,3Ugvzc5xPZsFjgyQHKh7Pj5MMvUnPG2gpYdvQTk8pump,2026-09-26T05:41:06Z,al,FRKiHVf6Vcj17ccUozJUsBVn4E35virRy2cnn58LbKX7,2582.67,55dpBrG6y8Hy9gjMSixh7P7KEGH8Xxmj6sYXV4cD7vqowwufghY1bBV27co63kykzM3mBS5jmgmjWmPcigM3nbFn
1790412678,3Ugvzc5xPZsFjgyQHKh7Pj5MMvUnPG2gpYdvQTk8pump,2026-09-26T05:41:06Z,al,6hT5WcRqiRTfQEEWKre3x3Q1ZnbCRVU4Bem9E9Lon8qs,2564.73,4kHziv3VTafWG6vBsh8P5Et8bGKUC7xDBeX33BkZuKPmpTq7WjikwcW9TzChLyRBpn79u3ckWsde4fd4TACFNX7s
1790412678,3Ugvzc5xPZsFjgyQHKh7Pj5MMvUnPG2gpYdvQTk8pump,2026-09-26T05:41:06Z,al,D4JftgKS7pdtzJYnkgtDs4Y1xm8wLNiprCugbKxiZBUx,2559.55,3ALHmQ1pueHFi1Qwz21C5RNxZCFtAwGJehErBZnEv96ZJmwmXo6y4etisouxXGBAUwLVYF5GZgoKgXdxJDNqcCnq
1790412690,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T05:35:05Z,sat,vSAbJk1ikNgzNLRvkzKqCFQzZ86eP2KgCfRsP6zEQoi,5560.88,SJNcXw4MwvKofWEuY4BsmiCcrSwRapTiRQxumEZh98QQBU73C5iyPk37owazYTG2tMCLSxpJeYTqZQ4BuEHpCEC
1790412690,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T05:16:16Z,sat,9uk1qRrNkdLAvBZmJ8ko8FjkeUJbwW5ir2Guyn1Mb9KJ,3687.98,278wTtmGjVhcaieL7ptiZPXnKkBsRUu9Ano4ecsw1s3a9YdLWgeu66bCGeUtHD6JgWdbPHZ1UpVZGHiXWA5wChgs
1790412690,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T05:14:58Z,sat,DFZYHaTZiRFWo23q5NQZCBTxXGZi36ZwVNP62iyB2Vmj,3132.31,2ex4KeH1o2H4HpyRVRTKCgEM8jj948uwjUcXG5YirRhsTnVkhr7XvZ9Xqfa7UFFWNi9EiKbp5yMGAr7ao4oppcZE
1790412690,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T05:14:32Z,sat,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,3935.48,43bc9WJAtXxVbYNWUZP4NkK3cWt9UbNRGNi457bpY4mo2wqkdjiZSYhuCm1ACzrGq8cYPnJm77QYd8YdTwE6nheG
1790412690,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T05:12:25Z,al,H3V6RRQgmdy9uScC9ShvBxQTZH9TrUfQhcKQsRJFtR2e,4179.44,dG62tsLf2JoV1xmDVZNBPtsUrVM7WJ1mdmSitzPmtjcessBSWbHfa4rZZu4D4Ehj42HsXMQwYXHoH2rkJdSWah3
1790412690,3pVv9iav75CfaVb2YFLtX1ijYDXSEPLmweWxUYp8q8nG,2026-09-26T05:12:25Z,al,6VxZ8Hq1YNY7czzBiAXRGrtiCzUyEC7S2xv7CiLQyziu,3584.15,5kMuXxSbsFnDp8QxYV8yYWJkwd1J2NcqsEDkRqcsyMmejdAE25URsA52skZ1VPH897yriwRo7dT8Ss6W2ovbJ5MC
