ts,token,islem_ts,tur,cuzdan,usd,tx
1790419700,C1s8zDqTsrSRoNpjiSC7mAU8onSBJoAdDi8fMuJKpump,2026-09-26T10:09:47Z,al,2jX6jm3eXFvGKeJCWHY5oH8JvP5vNKLvCw4m3eDzvHfm,14862.77,2wVhrPyXZNWKVFz3wgsj2C9erZMXXR9mCihwRPhGmefMpnoXKmhJP7KdArMxGZmfXFZ5p8Vc6GwLB2yoUQE6jThE
1790419725,EjTmcUQQdrqZ76GYyTcqMiYkwcoeM5JvX9JBJap3pump,2026-09-26T10:34:49Z,al,4p7SeR6361WJ4T4icgsYTnzAUzfA5NwM4CwYD9kMBjuK,16342.39,5sFsqdGvPiyC7u4wguc363D9Z2ScwRCQtMoq57kJ3mawtoLJ8ivLF8oDCPg6eA375UUhW3ZGYM9NzwS6mX1gzELM
1790419798,HM1UnhYmPKBwKYtM6msuwSHaAAEPathk7ysmFWTypump,2026-09-26T09:36:17Z,al,BTmCme13XXrD3VLxXFChL9VnmicJ5PjkVUpAsjrooEYh,19941.7,4KR2NPKBtYtV2QhFALbRPp34Ld7f8pBtRc5KMMH3WcYbQVUMenCHosFnFGyqCiXUo9cJSPX939GvVwm8KLaqnJrh
1790419822,i7HDwzNJTR8hN39S26kvxfCTJP1V3qfCnYr6mVrpump,2026-09-26T10:40:42Z,sat,6m67bPMEWThbXDx1ZiLVohitNja5fV8SXjVtzZFJaP2Z,5312.65,aWRs2y4sXZj9bj8nkVgymD6KQBYxGyDGfUhJb4HqWh4bPPezubtwHQxohQYFHXKutpojCGqiDXWfmp7gK7FtMxj
1790419822,i7HDwzNJTR8hN39S26kvxfCTJP1V3qfCnYr6mVrpump,2026-09-26T10:40:09Z,sat,6m67bPMEWThbXDx1ZiLVohitNja5fV8SXjVtzZFJaP2Z,4219.77,5GWJ2VtL2WoGq2V3oivbPduJZwtPoHdBd612yMiLDWgYyittgU4PziQpqQhRhsC8eM4FKJLdqKYcgb9b4A1ZfXma
1790419822,i7HDwzNJTR8hN39S26kvxfCTJP1V3qfCnYr6mVrpump,2026-09-26T10:39:10Z,sat,HFyRiaqLrWotSWBBM4iHybDsupcUPcqGERcraTN88TQU,6627.09,5uzMJRonDmX4Mk8bzwyFa9nt6nQiFw5iYWtVFpz9LDLmFJArh2w2Dac8V18CCdyxMG7xQoG5NJbvtdWbrPE9ovk8
1790419822,i7HDwzNJTR8hN39S26kvxfCTJP1V3qfCnYr6mVrpump,2026-09-26T10:37:13Z,al,HFyRiaqLrWotSWBBM4iHybDsupcUPcqGERcraTN88TQU,17757.51,4zmTKWdZwyqBUsvLLez2yy3D6HgCeMJQhPwesQM7m6MHQZKLHjiwByNUohp42nBfkewdkVAAfbfubPBLSR2RvHDn
1790419871,5UXcjspn6pxPqjkj4tqPwgzDju4W59LXzGJNBcKtpump,2026-09-26T08:05:45Z,sat,4p7SeR6361WJ4T4icgsYTnzAUzfA5NwM4CwYD9kMBjuK,7613.6,4jMDS9HEv3m3bZn5WvLwLWRuWzW7k7hXuBbWELagknQd2Cubrgk7aS1QdFTZRApAtFUVLzVNjk6UaJJmp76w4UwE
1790419871,5UXcjspn6pxPqjkj4tqPwgzDju4W59LXzGJNBcKtpump,2026-09-26T07:03:14Z,al,4p7SeR6361WJ4T4icgsYTnzAUzfA5NwM4CwYD9kMBjuK,16303.6,TBsDtXPAkp33kNTw7ACiSPVq4Tf9gNiNCeVwaJxJy3JzS7Ev7RrqwhW8iC92zud116dNKdbYiDEiraUUpugPR5e
1790419883,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T10:49:22Z,sat,HubvxnTj4Q2n5E7UsqRjjdmCPeTnkdVGyvUC9dRte8Vn,2539.03,39LYcitaf3rXDyHuhMfuqQJASmYyggXknfoZA6QXExQd9QpSqnsPXFuP5NoJMCrMuSEg8dbWquhGvCyL7Zqvik2F
