ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789496531,9fnxwniorw1n6aoCJWjPVMXND981qdJanb2Tw5mWpump,Nasbrain,AwT84VU92wtwU7J312XidGCBgmokgBcCNjD8vCuhX9AA,pumpswap,1789106171,0.000002109,2326.81,2053,2053,0,0,0,0,0,0,0,0,0,1,0,11,,,-1.95,-3.9,0,1,1,1,,,,,,,,,,,
1789496533,HunmXDXMNQYVoDnUL6PNnSYEtFaTZA2WzGh1HJTW7aoV,LOOP,HX6nX5hd143EuHnvb5n7iTSuEBsEx4k9Ne6zyCYBbRMi,raydium,1789095430,0.0008412,56097.01,841237,841237,331.53,1513.57,10030.5,53479.01,0,3,16,5,34,29,212,107,-2.34,8.35,-11.98,-30.08,0,1,1,1,CPMM,,,,,,,,,,
1789496530,8DH3CJvpVekUwkmjnkonYTnXncKkvqPfLeVsDQGMpump,SFD,4uRvSi6yjwjLbEZB1tw3jcC7izBTxfeMDAPmTR4LAyrT,pumpswap,1789174854,0.000004233,3791.91,4089,4089,0,34.38,46.2,5372,0,0,1,0,1,2,132,80,,0.45,-0.27,-34.12,0,0,1,1,,,,,,,,,,,
1789496531,9wajV6qL342kpEaV3J2WXWexeajFFvJVcBXXSLebpump,CANDLE ,FLdXSUNPdz79n5XZeyCpKYekpgEKubPNv6uoo5hKhNJt,pumpswap,1788907898,0.00002890,12501.48,27739,27739,0,0,14.48,1310.41,0,0,0,0,0,1,9,19,,,-1.68,-16.44,0,1,1,1,,,,,,,,,,,
1789496533,HEhns9R3D8W4Ls12fjECUEnfPntABqvhTQqc7YYxpump,ZORILLA,GcBQeSEPdnN3hBdB7ZnviVmPsogE5A4JeRDPHYQ6wVxB,pumpswap,1789096565,0.000002560,2951.85,2411,2411,0,0.59,3.81,8.48,0,0,3,1,9,10,36,37,,-0.08,-0.74,-4.25,0,1,1,1,,,,,,,,,,,
1789496533,JD23tFDPhxyKX53w5dE1SaMFgYAFywGjiCsVn8CbPou6,BABYKNOTS,8SVjFZ4dFuYkpc6nrhz9Te4rWBxmMk25nTasSSGG52dC,raydium,1789092754,0.000005362,4784.85,5363,5363,0,0,506.83,40296.87,0,0,0,0,23,9,287,223,,,9.44,-6.79,0,1,2,1,CPMM,,,,,,,,,,
1789496531,AaEhFTX4naHSWSXz9TVe5QgLbtSLT8ZqYJGZzDDcoroh,JUPCAT,BdFK8v9bVSe9pSXSdGZfL4pzjRpeSyfrkePGiM1cZEdt,raydium,1788689813,0.0003242,53757.14,324204,324204,89.42,957.19,1941844.37,2367979.95,1,0,16,13,190,95,789,480,0.41,-2.1,2.28,-99.98,0,2,1,1,CPMM,,,,,,,,,,
1789496532,GYHPVwni3ucwizy9BM4TzTMw3PtSgxm5RRYvL8Ecpump,Stocklana,7x1xReLV6ssLcouvY8uidYwHBBYkBFxqecdzPSmaswcJ,pumpswap,1789038718,0.000003454,3963.13,3435,3435,0,3.59,124.58,206.81,0,0,2,3,2,6,6,17,,0.82,-8.39,-7.16,0,1,2,1,,,,,,,,,,,
1789496532,EpEfnZxQyiBXppSKi8sncc8w4corn1UJbF9G91fQpump,PEPENOM,Bd4wKg3xEBKJ4Xrw8skXMmJ4W65gk3x8yd7AovuBJisZ,pumpswap,1789088104,0.0001590,74239.83,94081,94081,64.54,578.36,2356.07,106925.48,2,0,17,16,145,107,2252,941,-0.34,2.47,1.68,-19.35,0,2,2,1,,,,,,,,,,,
1789496530,7MCgYMzq3fov6oERdtTMAYbN2U9LZrrSYS1MBhjixZFr,POLLY,ByKfqBGyHQj1hmEUouXfueLJEU1SHdJz3uMtd1yXGunS,raydium,1789053939,0.0004096,57966.26,409648,409648,4.67,11349.48,25735.5,84912.49,0,1,38,39,159,114,549,424,-0.78,18.95,0.34,4.74,0,1,3,1,CPMM,,,,,,,,,,
