ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1790246958,68hmMLubTJsZfhBaBMMajPrU84xpxViGoY2eG87Vpump,DWL2buRGsr5LXQ4hb5h3TWJzwqTjhYvMbHopz9cGNtdN,1000,1,1,0,18623.17,0.0,1,0,18623.17,2026-09-24T10:46:05Z,2026-09-24T10:46:05Z
1790246982,9sX2oUuspK3wHV3m4hAFPMCsegZy2jimYpLPXVCcFuZv,Giv4xZAmsnpSBxrJzCDtgKVFAnAu7TUz9oYKHiuQHqL1,1000,1,1,0,1081.71,0.0,1,0,1081.71,2026-09-24T10:45:53Z,2026-09-24T10:45:53Z
1790247007,D1UEDuLUj2WuR5Yv27U7Hx5EFVZ2gMQVhpaqu9YWpump,B7iuhT5x5eU7JJjpDBzG2wZJEyJ5XUXWZ6ACSJTW6Z7P,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790247031,EfFWNg8vhConQ4nH6Up1ZpvVCUBAyLpRABVJxVjwdgkX,4KdXAZukkHYqSRNe1AunP7RupP6sG1gvzWmqcG8YLVKB,1000,2,2,0,2177.09,0.0,1,0,1176.44,2026-09-24T10:45:08Z,2026-09-24T10:46:02Z
1790247056,JBxAQAurcph241pa4jj91uJBbWzwFEdkiieJWj3FBAGS,EyuT5eSy5oQR97ZoWWpBzYhVAvFeGsmA5BKzXHKNVanv,1000,2,1,1,1035.58,1112.46,1,1,1035.58,2026-09-24T10:47:40Z,2026-09-24T10:49:18Z
1790247068,3uJhcxrYEAzf7epifwYwaGDH32F27nzKyRH4kHixpump,EtvhcPGLMndbFVPpx31hb8sPV2bG8AmVHwNwWjs339HR,1000,6,2,4,5527.66,7612.08,1,3,2879.02,2026-09-24T08:17:38Z,2026-09-24T08:48:46Z
1790247080,5geJU5pmQnfySVEFx8gF2N3NU88XFjgd6uxXzUkHBAGS,DXNs7wQdGKQGkMPSqNxXDQJsk6eMPkjYKPdft5KpoJnj,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790247093,6G8RasXEaL8Syssdq9eCPXfMtRUUb9dKxuZNFqb7pump,83Q1jKDhQqdtVQsse55z1RPB4X5fsSMy2n396Mj2YWjD,1000,5,1,4,17052.28,64382.29,1,4,17052.28,2026-09-24T06:57:41Z,2026-09-24T07:53:39Z
1790247105,9Eb9AHfd3gErqDv5wP1fTZTATiW9E2ujf3s6dGRKpump,48AXP1KL2rtUsdPm2FwQprWAMm3H75bjn3Ayg4SDh5SF,1000,2,1,1,18177.21,49391.58,1,1,18177.21,2026-09-24T07:11:15Z,2026-09-24T08:14:05Z
1790247118,A8fgDLk9rLHpJnFsd691xb5vaYfWnwkivxTZYYBopump,i7aJCzzU79C5t7DtMXoGs8eQCzxxM1B9ND6zd5Ma3c5,1000,2,1,1,18184.74,39473.81,1,1,18184.74,2026-09-24T07:16:41Z,2026-09-24T07:54:49Z
1790247130,B4pLeAps53ZmSJbCrRAaafxv4iRnDGNjQwZKLXYJX1zK,FFq2ccHvtYsCFwKKvGyuU653umGye6qxabw39LJxnpJ8,1000,37,20,17,30402.1,24066.5,16,15,3413.32,2026-09-24T07:24:32Z,2026-09-24T08:25:14Z
1790247142,FiXWtVU5H4Jh2Ska3Us6AvYUYUB3NB3aUFejnEyekJyD,5L5ABnY5nDPRHVpX8ECQFgfJzCVP8bXpVii6P5uFFmiD,1000,1,1,0,1126.8,0.0,1,0,1126.8,2026-09-24T07:31:58Z,2026-09-24T07:31:58Z
1790247155,N1hFoSmjADF41q2c4GWx4NJhXU3TnCeru7jJ1kjvpHy,9inD7oM6cRkvDifYN2TGncHj739x7MSTwyyrC4DQAPi3,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790247167,mfVs3HHKKLeQJtkyeKBeB85EZUDDqdFbAWJm3RsAFHZ,7Zdbx6m7ihzdX4dpoVkRvXsMZfspkNhow7YiQnGTbejT,1000,1,1,0,1011.21,0.0,1,0,1011.21,2026-09-24T07:30:54Z,2026-09-24T07:30:54Z
1790247180,2vb88JnCNRqWi48z5zgDNVzz5mWndnDUjtURipxbRtRY,DccxK6BKk2GzRJrAKLtKrFfhYbuANZYJvCNmurjz14MC,1000,2,2,0,3458.46,0.0,2,0,2267.85,2026-09-24T04:36:08Z,2026-09-24T04:36:08Z
1790247192,3EDzSJKb4aAYYPt3nUHj8SELUMtMBWB8Lvnw2eb8pump,6vRo11Ao6LssoLkJzu56Y4VeXDXY4F59WmH6fRyKhjYD,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790247204,4avvsHkpZAfAMmTDRiEHRsuhU4c2oWVgpazYKCykgeHz,6ij8Ne4tiwHdSHzZAwSDkkd89q3b5vj2hAh98eNTj5Zs,1000,1,0,1,0.0,1011.15,0,1,0.0,2026-09-24T04:43:01Z,2026-09-24T04:43:01Z
1790247217,AirBM2cu9ECXxZFPMaT1KTad8GnZPYYnuuNon5udpump,796uXjsGQ8yNBkB3KvZxM5hMx4Du24nsNv1BLoPeSzZf,1000,17,12,5,14363.13,7067.88,12,5,1686.16,2026-09-24T04:26:27Z,2026-09-24T04:38:58Z
1790247229,BDKC1AV3saXrN8jKnWB2TTQmDD6z8CFdY55ku7eAfunk,Hhe2TY1dGPr7SdMJC2hTACq7dTxfr5f6BF3n2nWwkoce,1000,204,87,117,147737.17,181505.19,57,67,4579.35,2026-09-24T04:53:43Z,2026-09-24T10:25:34Z
1790247242,FdCQhzKRrADd5Ffmu1TPxzbUz9t89HpHm1U7YuTMpump,DaJBMxAUfZbAuc7Z3fJmfvEYzrBUo5ocaNUtcB7C9aTX,1000,58,27,31,44712.77,51478.19,22,28,3039.06,2026-09-24T05:27:41Z,2026-09-24T10:29:13Z
1790247254,Q8FQ3nNzL2uFKVaJFJTJYBFWqb2Fi31p9VWrrutpump,7Tc7ezBUNFbtPpJSR9UfGtVjz9vnqZ6UrCkejk1atB1u,1000,8,2,6,25570.05,42863.89,2,4,14206.93,2026-09-24T04:40:06Z,2026-09-24T05:17:50Z
1790247267,QJEtbXB6eVGfqJWyPWHciqw5LFd7pqXGPKgCvWxpump,5KQeepGMtWFzcCJCP6AAU9VcyfqCyocPXq3rqRJDvdaa,1000,19,1,18,104045.83,87778.98,1,9,104045.83,2026-09-24T04:45:21Z,2026-09-24T05:30:43Z
1790247279,pH484pvVHtVuDnJRpdU8GM3ymfEPZUJfNkhJjFhpump,5Fp6QTGj2BxYH36531zDri3NoefuDMAr3QrAm7ygDEUr,1000,1,1,0,16936.94,0.0,1,0,16936.94,2026-09-24T04:45:10Z,2026-09-24T04:45:10Z
1790247291,z4bzzjcX6yCJH17Xj71brWmakLyQChedL1Pvoa3BrK4,6eYsnTdU9wTwVFisKxz1uGqEAQeVHifjWZeR6F5K2N9K,1000,1,1,0,1009.13,0.0,1,0,1009.13,2026-09-24T04:45:09Z,2026-09-24T04:45:09Z
1790247304,2E7oLA2vejYi8VFXgxbRrr1YaAur94MpQbfswnLuLgeV,CK8PtUtY47t8xd8jdxfPGC4eJHjSryS9w5zLcwTupNNT,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790247316,3NuTHBjsuHRrphECkkCiyws7qT8hfVHd2BFdrMqYCMrp,HHtHFMeUD4G8iuskypVWqpE87s8wr7hhD1hvuhG7Lfn9,1000,0,0,0,0.0,0.0,0,0,0.0,,
