ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1790209766,3tzkdxJ1qVCaPAuWmd8FjRFKUbwMYpLUAq5gg4Vopump,B1zosT5SqjsEGRSU1cGbSVJrkVYL9zzFXDa9cmZWRhZt,1000,76,33,43,50373.57,65606.38,27,26,4945.35,2026-09-23T23:53:07Z,2026-09-24T00:26:27Z
1790209790,4mu1jmEsRHwjAESR1D81H9yYFwbBqvs5XfpSqSi1mtC8,Cz4ofWNfFb1PLxpTwbT17r1R5AoCH9YDGygPyQ7PMYSE,1000,1,1,0,1012.41,0.0,1,0,1012.41,2026-09-24T00:24:21Z,2026-09-24T00:24:21Z
1790209816,7T3XGNziCNwgiETftmQPW1Qj47KfVQyvZj7YQjrgE4K7,1GosW12AMzqoenq6FmaQdF8X8TCLgRAq19TBY34krNd,1000,2,1,1,1326.78,1033.25,1,1,1326.78,2026-09-24T00:12:22Z,2026-09-24T00:17:45Z
1790209841,8mqcd11jFaXegrWYQSMQkBMNjo8aXBseKrdQENPGpump,JBHVQQgULzWP9zpdmJZa4T2QV1kvNw4qpsz1nnPgSqB2,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790209865,AfLCTc6Aq18mJv3RJXA4dVBkPqgpfkEjvfB3zd6NeQJw,7NVwb5Who1j1FQkNGWkpE2ixo2cNaUxLUWyp4GhSRyV8,1000,1,1,0,2191.04,0.0,1,0,2191.04,2026-09-24T00:18:26Z,2026-09-24T00:18:26Z
1790209890,B2J1abkD18a5VrP2yc8XbJQ5BGDXwsRu9vWAjM1piEv8,8Z67KtuJXMiWjSyubve83mqhAVT5Q5XRi7Fn7BJMwSbr,1000,13,7,6,10055.94,7026.56,6,5,2280.77,2026-09-24T00:21:47Z,2026-09-24T00:30:49Z
1790209914,CvUX4G2tzq7J3ECmNvWZLayZYV6KpgQp6SJ5K8Uvsu5g,8VHKSU5pij3V5DVKFQv1WceEzwKeZQpSZiCh9rja2G6N,1000,53,24,29,34209.34,39172.42,23,20,2468.8,2026-09-23T23:56:53Z,2026-09-24T00:31:39Z
1790209938,H3MfB5wk9zks9CV8GTLDALCG3DWGX2CTyMrPeURgAz4z,7iiehNdT1Rp8yjufDNiVrkzrdJutbKWZx9sEUGaDxTmZ,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790209963,Hc7zFXMbe6RVhHhoUe82kap1iCjVHPXHxAYfs5frpump,3xhauU19rewJq2j35psthQoZruENN2NJsLkxCD33DPD2,1000,60,20,40,23019.33,47014.71,5,39,1478.47,2026-09-24T00:18:01Z,2026-09-24T00:32:22Z
1790209987,J1GRFyyw7AkGMDEqn3YF6A4LE3BQrmzMM1XpnKkTymLC,E18oGSyQRuM37Z6UQDNjA9ntFbjwBU9eqebLKteEAEKs,1000,3,1,2,1234.39,3197.14,1,2,1234.39,2026-09-23T03:50:54Z,2026-09-23T19:43:51Z
