ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1790214513,2E7oLA2vejYi8VFXgxbRrr1YaAur94MpQbfswnLuLgeV,CK8PtUtY47t8xd8jdxfPGC4eJHjSryS9w5zLcwTupNNT,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790214537,3NuTHBjsuHRrphECkkCiyws7qT8hfVHd2BFdrMqYCMrp,HHtHFMeUD4G8iuskypVWqpE87s8wr7hhD1hvuhG7Lfn9,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790214561,6eiD6gTU8nwDN49kYGYSUnrRD9sF9WNZ3UQN53g1pump,HfAKKzJSdncpze367Zq3uc3v6dp6oamotKxXK3FH7gBW,1000,4,4,0,9668.79,0.0,4,0,2529.65,2026-09-24T01:32:14Z,2026-09-24T01:32:14Z
1790214586,AgdKBzjAnJsKeXZir8XZgqcRDALRw7jyTCDLFypK7X1Y,9snXwjzutswVE1eEyFjadX9h7nzinZtef3WTZtb5Q4K5,1000,7,5,2,5999.11,2050.92,4,2,1666.95,2026-09-24T01:35:49Z,2026-09-24T01:42:45Z
1790214610,AitkCAt1CKd89oFEKC9wFDjopy9x4hGXhu6dsT6ypump,BbD9t86Q3emdHaLkVWHuP9UBHBBwSqwjd64PzYVznos6,1000,184,95,89,104397.36,111496.05,89,81,2009.19,2026-09-24T01:27:40Z,2026-09-24T01:48:39Z
1790214635,BWBSiJv8NLKFbCsbjwtUgXc9AXPa8jDoS6HK2hLJ5y25,A6e15a8wg7Gaj8HoZ8rvAaAGi8VfVzGXW3BT5PXazgfJ,1000,1,1,0,1191.17,0.0,1,0,1191.17,2026-09-24T01:45:18Z,2026-09-24T01:45:18Z
1790214659,EGq4doWpfCEcHtjuHRAfb2fDqvQoy2ySn43uVq2rVYbc,ADtoZWJL1Hu8LX9ETp6z4pnxnjSEdMZ3TgzomZJ4ThLe,1000,26,20,6,23115.24,6243.36,14,5,2296.12,2026-09-24T01:44:44Z,2026-09-24T01:50:06Z
1790214684,FBtFhV1oydVyzPPq6EvW6n4HpN7tnmZu9VjenN8UEkjL,C7Pech81bhyoTUefcryCnwReh3bPQysHyHqMEvhsNbS8,1000,106,57,49,66276.6,53796.15,10,9,4011.78,2026-09-24T01:44:02Z,2026-09-24T01:50:52Z
1790214708,GaJH2YnEL9Tez7WjWVus68yBm9pgibmaFB7jzp8FbFrU,7jpH6Ljr1g5x3XUgvGYDZo4WnBg41riVwxNzyTAzcsjH,1000,12,8,4,11296.63,4768.74,6,4,2868.13,2026-09-24T01:23:33Z,2026-09-24T01:28:57Z
1790214732,J8xTWu6rqCbxpnGjX6GuzSCJ1Su9hPxi5wiGisjtP22K,BE4FMb7bodXjbLUFjxDFwEdAPeLRD7411GUAqkRRrgwD,1000,43,25,18,41610.53,23760.32,16,14,4977.6,2026-09-24T01:41:58Z,2026-09-24T01:51:46Z
1790214757,UpBBfyC75u3kxDGWmmmW2yauk9YY3CqZhdt1KUDkids,82BHvVSeHgcGNtiH8fGTaYRsKbbjF53beAZp8LCATXsc,1000,117,66,51,124021.33,98257.37,40,37,5967.55,2026-09-24T01:34:31Z,2026-09-24T01:52:10Z
1790214769,6Tsnca5xooHtgNQp5wqfYnUcmmDSMXYkkcCusmuEiEmn,3HrBhr4JdbWaZ3kZnXz1huMsEVj7WCC2nfF8sSn9JWCt,1000,1,1,0,1007.19,0.0,1,0,1007.19,2026-09-23T22:32:23Z,2026-09-23T22:32:23Z
1790214781,7HiuKQ7zGZ8uUDYRX1YRiC5ocMcNs2oQ5x3Mjv51pump,8YnnSXqacjmbqNA6ingpMy85MFmQ2yxoKGdSjMupCowr,1000,4,4,0,9717.36,0.0,4,0,2566.49,2026-09-23T22:28:37Z,2026-09-23T22:28:37Z
1790214793,AyYcWNth3J17nQy611iHNvQ4Ue9VyDswveBn5ou4pump,46pT2FDUFuEZKijwtnj6cTXqnefsv1finQZg71hb2yei,1000,78,25,53,31373.91,66336.92,18,45,2267.53,2026-09-23T22:30:08Z,2026-09-23T23:00:03Z
1790214806,Fn9cGz6iLubpjZSJF6wiBD2zbdqANubuQ64UKSDXpump,2zd8zQNaYdE4ZJarKVHFE12pAAdshc9siFBUKrDnDJfA,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790214818,J2q68X3PC3uZFY6ydDGuB1ztDsoawikkqe3yFX3Cpump,24c3yDbFxMZGN8vDMRE8iyTZX2cwgZWaQSDzC1HwQfG2,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790214830,2FarsHaxNPpJN7Xpa86VHqExFmn9NnqHFRyXCuC3kcGk,3ij6oTVv1V3KG8qcYLCfThz1pHkAjCnGBaJKtRsg59CK,1000,7,3,4,4252.2,5198.36,3,4,1952.97,2026-09-23T19:26:10Z,2026-09-23T20:08:35Z
1790214845,2Ghxme9RXa2vatoRPGnQgNKCXNZy2N3X7PbH4kzxHYPE,5gG4AU6GJ2k82PMuM1Qbm44K1Qx6v3z8TxNZacTfh18q,1000,275,129,146,234542.27,269028.11,75,81,6176.52,2026-09-23T17:35:03Z,2026-09-24T01:47:41Z
1790214857,5RG8wLwu4T9esJKgSC1b4GQz6tUNwLXXRCR9qRxzpump,5GSGXstmCcZNK1QBj11ewkh71XSQib4muA7SoMpPMxmz,1000,3,1,2,19058.03,35402.49,1,1,19058.03,2026-09-23T19:34:13Z,2026-09-23T20:03:09Z
1790214869,7VAUdasJJknPWQigG25mX2uwMH8q3RncwJLF7qRWH7Da,5J5GHkQKjmyc6mnbFvBNdn7vZ4KchuHKXywi2i8L83pG,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790214881,BbDEctxMLtDZYu2emf62LXc4GeaFYseqQ8JR7QT6pump,DESnjwXNkdEuj3HiBXxf6CP2tQJcfqhAgxVuGEN7eWz8,1000,1,1,0,8539.07,0.0,1,0,8539.07,2026-09-23T19:20:46Z,2026-09-23T19:20:46Z
1790214893,D6tz6Die7UHYcNNXyppQjHDoNKD5xDtrz6tJiRK3R3Sj,AE4ejN6wCd1cDtkiD9x4esFFHGir5A8Rcfwy8j4BGSy6,1000,1,1,0,1006.37,0.0,1,0,1006.37,2026-09-23T19:38:32Z,2026-09-23T19:38:32Z
1790214905,qFmzvHwioh9VbdFLTbAV6LQeEPMZBXWjqCkeduHgrqb,Em12sQs9o84MRhRMwGYixLHpWYNNuDXUwXezSucMg4Fj,1000,12,8,4,9155.31,6403.69,7,4,1395.55,2026-09-23T19:02:31Z,2026-09-23T19:22:46Z
1790214917,HEjBSeegsXTaRziTBiXNADUQ2Ed1pYoiaGreWWNMT9Lg,J9EeYjP9ZLVTRcYXWAUkCezVwU6YQAczyaksZtZbt2Ss,1000,7,2,5,4137.53,5745.8,2,4,2997.75,2026-09-23T16:40:38Z,2026-09-23T18:02:35Z
1790214929,HueJx5qzjcoRFoPfDtzumTGBTasDp35LwQkMto7Fq7vC,CXC3p3vwfCjkHsWvtYaR6rh53Vz2wB9veaomtE8LGPzr,1000,1,1,0,1004.1,0.0,1,0,1004.1,2026-09-23T19:17:21Z,2026-09-23T19:17:21Z
1790214942,2nUNfSaxYxqhjqkW2Db8STvWiS4mzVWQXVC1QoMq9n67,6UpB1pGRHjptgRJSneXHysmJwP9Uy2fauyQZkccy2REH,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790214954,4Hg1HSPrtz2PrwyQJJvcchXGEQFWfgWcbvfZYXsipump,5iK5sZSVzF5vg8Ud6AKdvhaWMspgkSrp928rtmLZg4Mm,1000,17,10,7,13765.38,12824.98,10,4,2036.14,2026-09-23T16:39:58Z,2026-09-23T16:44:56Z
1790214966,774EtztiMf6Je8HQPhcioNCbv4sXVsp33FJVKGygpump,4L4E8WrNDPXsZhFe1UcGyfqAKELfMkNjm272Z7jaHwb1,1000,48,21,27,34434.04,42298.78,6,14,3810.0,2026-09-23T16:37:41Z,2026-09-23T16:58:20Z
1790214978,81GxTQJruGx8xEftcDT4pMkm1Bj9xnZkEBE6MQqG5inm,6rq7pCvAfhzgPkuqE1UkSVVmdq9UABScGdTcWLhUYZ2w,1000,4,2,2,2270.59,2627.56,2,2,1139.34,2026-09-23T16:08:22Z,2026-09-23T16:44:27Z
1790214990,AH3cSsTEPeSWW34mqTCeYtzQnKuvDyRhkhtE2eCkjMYq,5uRRWfMyHZcRFjgyyRPSDz8pHNs3L4nM2pWvwwe48U4o,1000,1,1,0,1107.52,0.0,1,0,1107.52,2026-09-23T16:28:14Z,2026-09-23T16:28:14Z
