ts,token,pair,esik,n_islem,n_al,n_sat,usd_al,usd_sat,tekil_alici,tekil_satici,max_al,ilk_islem,son_islem
1790239806,12WKrrkmkndrFXwiqMBP8qyC6z5Lz37K52x6WmBb7cbh,8iqoCs5gPkYB5wYBAepoBSoYydqa8C1xtD738oVdcRB1,1000,300,162,138,172775.69,147241.84,46,46,1152.05,2026-09-24T08:39:04Z,2026-09-24T08:48:53Z
1790239830,Ag6Wj8ZWdAc8DjLvN7Wefo1AAVYZUVRMBB1izzbbouEQ,AjZ3vmHvTRrVqgPb8S364E8vqLJw4hfSsf8B7stAuzBL,1000,1,1,0,1186.02,0.0,1,0,1186.02,2026-09-24T08:38:34Z,2026-09-24T08:38:34Z
1790239855,DQn45JhTpow7owzY87CnGf2VstBAqL4xu13UmDaz1C1,CtPk6B3NUojHeVYv1ABsxV9UChNLSaYVLpYSy3B4pP31,1000,188,118,70,129131.98,74178.12,47,37,3204.52,2026-09-24T08:28:17Z,2026-09-24T08:49:19Z
1790239879,E6asf2mRk7xbQSH816d1m1MAph7ZYFxn5jYCMtcKpump,GdWPzVtNJwvcATsQyF8e9TXHFRZe9LU1y2KmZRkhjCPD,1000,2,2,0,2141.84,0.0,2,0,1122.64,2026-09-24T08:25:20Z,2026-09-24T08:31:32Z
1790239904,H65RGwGrruzzpzBNgkrkynzMBFCkaKdPxRAA5Qxdpump,C6K9HTw2huxk9Y8CxXwij1xWL7c5FdhxW2rRxkE3ZLsb,1000,3,1,2,19414.69,30933.94,1,1,19414.69,2026-09-24T08:26:18Z,2026-09-24T08:49:58Z
1790239928,yFcTuQJCMsd1Asya15GZ7h4KGdxsujRLcUiTWWXpump,CBnBZf7o1hZ2eAiqyCSVKTXrbNF8BLkuNeX65mPpd41C,1000,2,2,0,2142.07,0.0,2,0,1127.4,2026-09-24T08:43:21Z,2026-09-24T08:43:22Z
1790239941,2RKX8Wifn6TKvfJ9EBhZr3wxsFDTrsKjhiwwNyLQghT7,9jWeycwzviUwTvkt3djD2qTQ3DkH3wQTD55T8iEjNvQY,1000,1,1,0,1101.91,0.0,1,0,1101.91,2026-09-24T05:44:11Z,2026-09-24T05:44:11Z
1790239953,2Yb44BKNhsLr7AEz1poyzSncmzNFvUwdSAdAWqHqjajN,DZyaFNZxbED1gtK2MfQn8TwQmu5N3pwp6DpKDWRdqrH6,1000,3,1,2,16992.16,22001.0,1,2,16992.16,2026-09-24T05:45:08Z,2026-09-24T05:50:54Z
1790239965,3wDQSc4JBtbk4aNkp8Mz79KuneQaTwBfnzte6njLV5NX,3xoGcbHfDbYQucVyUoUTj2Zc2RSztQuuWy4LUk5b49bj,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790239977,68SVgJMajJ7YvW8fMU23jdwxCkCoFmVKdKcLMQ8qpump,2GzoVeQYHHrEgPca9dHLuVcoyc6CXDgiFCYCvxpWhJGw,1000,1,1,0,70206.13,0.0,1,0,70206.13,2026-09-24T05:12:16Z,2026-09-24T05:12:16Z
1790239989,6D1iQ6vDoZoSzipmzbK5GnmKe9hUFxdEefPXVaLcpump,EHuCPMZdutfgRoaeNgagesNCMRmTJdyvGEtUnbUebGF6,1000,6,1,5,20651.68,32958.89,1,2,20651.68,2026-09-24T05:36:33Z,2026-09-24T06:04:26Z
1790240002,Chn6ZT8HkgWfmMfykcqjUeU5o4XvvwqFG6kLv4W1pump,DjMbqe7Gq5pKMWud4pgdjocjY6DupFe4SMXVE1wnJGDe,1000,3,0,3,0.0,4030.21,0,1,0.0,2026-09-24T05:53:19Z,2026-09-24T06:09:10Z
1790240014,Mw6YC18pGuFvBhyxyKtLjWKaQUpLK3yiDku3b8k48Ja,CVgQrDvBsTkbtAk79iTy3z2EKRd1PqWN3kRRxrTSpj2d,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790240026,4zjNyKUcapcj5hVAbMJXB9NFYbgUZvqNXEnZA7q2atzN,77BKfQH9DVa2hdvQELohTghiP4vh26zXtbNiGVDrwQqo,1000,1,1,0,1192.9,0.0,1,0,1192.9,2026-09-24T02:32:46Z,2026-09-24T02:32:46Z
1790240038,5fNyHmXGWZcMWC6na47aaDrETrhQgsaXnH6Q8LHMp9pq,Dsu8BJZJqT2W7CAKhiQuDYC4fMYSEmJwNkJp7gyHnar5,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790240050,5v4kteCUTdGhw8yUWEBmq7SrFoyGbPQk1FS3qWawpump,3m64gKXEeZQ5vbSuhiDHUEhfJtTiFMHPVUZ1TjgiDwcV,1000,0,0,0,0.0,0.0,0,0,0.0,,
1790240062,7CEBEYQVe3RvapwgS4QttVehqN9C2Hh859ZGbRWduRDm,9mmbtyUSNyaa34D1gNf58Mw96ZBdBqK1e5HfnPazPvnJ,1000,2,1,1,2031.73,1016.16,1,1,2031.73,2026-09-24T02:15:19Z,2026-09-24T03:18:27Z
1790240075,7GUnr7krtQhJwd6ASY2VUprd9t4c64zcgCsjdmZepump,BRjMA8UALNp3diTKHfdeAn5riQrYPoaYez7KhYWD4oEs,1000,218,99,119,174547.91,189019.4,74,75,9867.59,2026-09-24T02:29:53Z,2026-09-24T08:45:31Z
1790240087,9XAVXfByEvTjohx5F3zUe6c7jBVpRDE51JyyBPgHXpf5,4iRUyJ9RcKAgxLTPLG2V7o9ahuBygSJvCgQGwSVafw1Z,1000,0,0,0,0.0,0.0,0,0,0.0,,
