ts,token,tur,d1,d2
1790185446,4gtRQmqACmFsBr8TaPMxZfmKeGCzMvpAnSmZArzYpump,profil,,
1790185446,DhZVrg8FzKsed6DYVYpHFZ8fNAhnwsYD7e1GtqWTRpkc,profil,,
1790185446,3WQ6QCqR3KykXyjA6aonYZ5GR5g85kNrQ1E1b9mUpump,profil,,
1790185446,GrW1bFdSfnDM1vNCMzaRnHbHAgus23hsJ3nJLdLiPzRi,profil,,
1790185446,3JJU6j1X6gU7aDMo8DX3zDue1wDV2kjvoTRhmcFWSVvA,profil,,
1790185446,MadVLQYW7VUzfMdMDHuS3UVgJSNUQGwvobYgYZxpqp6,profil,,
1790185446,EjWGLc7hE3C8jaQe8joNwZb5dq1AKF3ctCVSgXEwpump,profil,,
1790185446,EioN9wGsc9U39XnzFesnd7keSywBcPoJc49NhMpivot,profil,,
1790185446,DSLkCiyGfqvuqjNXZ4wm9pPmLHNvTQzKrDzKbhgJSTNK,profil,,
1790185446,6AMafHbh34pLa39oDREFvihwZcFje9rDNrErEkabsMsv,profil,,
1790185446,FiRUHpAccfya9TnwuvETBNJ9CWR8byTiViHK1bvbKpay,profil,,
1790185446,26Kg27kpPHBN2MHqgrsJh3LzMZboxZyUpbeVonmpZwVm,profil,,
1790185446,HzpubJ9H2sTJ4bKE4Dcth5DSkwP2HvtgJkSozadFood,profil,,
1790185446,4WECKfvfgEiojyZJq5Xm12Hvk76rhM4VHQAZGaELpump,profil,,
1790185446,BZfBjDKAXJFGwdE8wCwV9tjT1wdUYMtHza2QcteTpump,profil,,
1790185446,B8RKZ65q2t93SHX62TS8oXPfW2EVG7dbwUZ3RvkYTsng,profil,,
1790185446,2ekqDh2VNP5mfMUh7fngof1APUBmkAsJJATmDZBapump,profil,,
1790185448,4eLRe7Vh6UWDNxiDZPg9tqiEsaXnWf1Ar9SDam9Mpump,profil_guncel,2026-08-21T02:47:33.498Z,
1790185448,RJMYJKZe1DR69XwznGAfWx5QueMmXQ4uPt1Fuphpump,profil_guncel,2026-08-21T02:47:18.131Z,
1790185448,BbGcaeFpwhshH1EJTbh4KJzrgRgjLajx1afMTnRVpump,profil_guncel,2026-08-21T02:40:22.556Z,
1790185448,GqnkeRkiSNMdRNCg94hpsBJnQq9ZFsicWhnyDBWNpump,profil_guncel,2026-08-21T02:37:49.493Z,
1790185448,AFLtAUCxuu6rSfpE2d366zvQkG5KPBES9Tnr6gNVpump,profil_guncel,2026-08-21T02:32:18.071Z,
1790185448,QY5tHAnGgDjq62L4Ch61oFEeEUHF83H8sFS2yZLpump,profil_guncel,2026-08-21T02:27:48.069Z,
1790185448,CzeYh6zKRwRXmNwrb7PdQTCmd2upRSRH1iyh65bhpump,profil_guncel,2026-08-21T02:27:07.211Z,
1790185448,DmUsS8DzCUF65MYVzYg5UaBe7GvKnqso7bgiGmGapump,profil_guncel,2026-08-21T02:15:48.057Z,
1790185448,4H3KjxdCwZ5dKAtHy6uBukDEi4QAuVEnzq6mHR8NTRPY,profil_guncel,2026-08-21T02:12:48.110Z,
1790185448,DWrrbYP65oo33Fk83iaQVHQhytntFM1uooyJHjaxpump,profil_guncel,2026-08-21T02:12:25.054Z,
1790185448,BorqazWEAnSQDkCkMSQFHw7cbi5o7CCbsDioMySTpump,profil_guncel,2026-08-21T02:08:35.351Z,
1790185448,4wXP83KvMNHBRqczkqwNfCgj7kuUqnYZ6TgnxrMWpump,profil_guncel,2026-08-21T01:56:17.979Z,
1790185448,3vWyhqT6wLsBTS9nGfoQzHFRva3JYJejNeXKUxS7pump,profil_guncel,2026-08-21T01:54:22.955Z,
1790185448,2cpzoowjxNkBdyjqa1Dd21xbzbYCCuKGQ3kViPQ5pump,profil_guncel,2026-08-21T01:48:47.953Z,
1790185448,GDDaU4iuYHTX8WdRtRBWUtg1uTvEtK51hwasgGBJpump,profil_guncel,2026-08-21T01:47:18.333Z,
1790185448,GFZwynuQ2LboU1zJBiXCPpPC4hnj1SVBpYmRHASrpump,profil_guncel,2026-08-21T01:44:17.981Z,
1790185448,9XWmHuoR9yRxC4VaDU5US3tX6hMGqJWHF6vYQqHFpump,profil_guncel,2026-08-21T01:42:46.072Z,
1790185448,2ZxDytvJHqa8Y5JizKfXiQPPpp5uJ8BWXdkNJq8gpump,profil_guncel,2026-08-21T01:38:18.052Z,
